body_text,review_datetime_raw,review_title,rating_raw,translated_review,original_language
Es war unsere erste Fahrt mit Colorline. Für ein Schiff das täglich zwischen Deutschland und Norwegen pendelt war es eher norwegisch Orientiert. Schön wärmebeständig wenn alle Preise auch in Euro angezeigt worden wären und auch mehr deutschsprachiges Personal wäre schön. Abzug gab es für die verstaubte Innenkabine mit kaputten Schubladen und leerer Zahnpastatube von den vorherigen Gästen. Auch wird auf Deck 13 noch fleißig in Plastikbechern das Bier ausgeschenkt. Diese fliegen dann auch schon mal über Bord. Ansonsten sehr gutes und hochwertiges Büffet und Frühstück. Leider aber kein Mineralwasser mit Kohlensäure zum Essen. Personal sehr freundlich.,Datoen for opplevelsen: 16. mai 2023,Color Line für Kreuzfahrteinsteiger,Vurdert til 3 av 5 stjerner,"It was our first trip with Colorline. For a ship that travels daily between Germany and Norway, it was more Norwegian-oriented. It would be nice if all prices were also displayed in euros and more German-speaking staff would be nice. We deducted points for the dusty interior cabin with broken drawers and empty toothpaste tubes from previous guests. On deck 13, beer is still served in plastic cups. These sometimes fly overboard. Otherwise, the buffet and breakfast were very good and of high quality. Unfortunately, there was no carbonated mineral water with the meal. Staff very friendly.",DE
Dette var vår første tur til Kiel. Det ble en fantastisk opplevelse. Vi benyttet oss av hotelltilbudet på Atlantic hotell fra ColorLine og fikk et topp klasse hotell til en rimelig pris. Vi ble møtt av utrolig hyggelige ansatte på begge skip fra vi gikk ombord til vi forlot skipet. På retur fikk vi en veldig hyggelig overraskelse. Vi fikk oppgradert lugar uten at vi hadde bedt om det. Utrolig hyggelig. Tusen takk til Color Line for en flott tur. Vi kommer tilbake.,Datoen for opplevelsen: 05. april 2023,Dette var vår første tur til Kiel,Vurdert til 5 av 5 stjerner,This was our first trip to Kiel. It was a wonderful experience. We made use of the hotel offer at Atlantic hotel from ColorLine and got a top class hotel at a reasonable price. We were greeted by incredibly nice staff on both ships from the time we boarded until we left the ship. On the way back we got a very pleasant surprise. We got an upgraded cabin without our asking for it. Incredibly nice. Many thanks to Color Line for a great trip. We will be back.,NO
"Haben die Minikreuzfahrt gemacht.
Zimmer an Bord könnte sauberer sein (Krümelreste vom Vorbenutzer). Ansonsten war alles, was d. Aufenthalt an Bord betrifft, okay.
Nur die Kommunikation per mail mit der Colorline ist eine glatte ""6"". Hatte vier Wochen vor der Abfahrt Clorline eine Mail geschickt. Diese blieb aber bis heute unbeantwortet. Wahrscheinlich sind Anfragen von Kunden Colorline sch.....egal.",Datoen for opplevelsen: 03. juni 2022,Haben die Minikreuzfahrt gemacht.,Vurdert til 3 av 5 stjerner,"We went on the mini cruise. The room on board could have been cleaner (crumbs from the previous user). Otherwise, everything about the stay on board was OK. Only the communication via email with Colorline was a solid &quot;6&quot;. I sent Colorline an email four weeks before departure. But it has remained unanswered to this day. Colorline probably doesn&#39;t give a damn about customer inquiries.",DE
"Seit Jahren gehört unsere Minikreuzfahrt zu unserem Ostseeurlaub hinzu.
Es ist eine sehr schöne Tour auf einem sehr schönen Schiff.
ABER:
Bei stetig sinkender Leistung stabiler oder eher ansteigender Preis...
Als wenn der Preis für deutsche nicht schon Nachteile genug wäre, gibt es seit einigen Jahren einen immer größer werdende Bevorteilung der norwegischen Gäste. Schade! Alleine schon bei der Buchung (Hotline) wird einem klar unerwünscht zu sein.
Ein seit 2002 vorherrschendes Ritual ist nun zu Ende. Dies war unsere letzte Reise mit Colorline!!",Datoen for opplevelsen: 15. oktober 2022,"Toll für Norweger, deutsche unerwünscht!",Vurdert til 1 av 5 stjerner,"Our mini-cruise has been part of our Baltic Sea vacation for years. It is a very nice tour on a very nice ship. BUT: With steadily decreasing performance, the price remains stable or even increases... As if the price wasn&#39;t enough of a disadvantage for Germans, Norwegian guests have been increasingly favored for several years. What a shame! Even when booking (hotline) you realize that you are not welcome. A ritual that has been prevalent since 2002 has now come to an end. This was our last trip with Colorline!!",DE
"Jeg reiste med Color Line Magic til Kiel forrige uke og klarte å glemme igjen øreproppene mine på lugaren, noe jeg er 100% sikker på siden de ble kun brukt på lugaren og jeg husker nøyaktig hvor jeg la dem. Når jeg kontakter Color Line, sier de at de ble ikke funnet på lugaren. Tydeligvis har de uærlige rengjørings personalet tatt dem, siden det er ingen andre som kunne ha vært i rommet etter at jeg forlot rommet, og før de kom.",Datoen for opplevelsen: 27. juli 2022,Uærlige rengjørings personal....,Vurdert til 1 av 5 stjerner,"I traveled with Color Line Magic to Kiel last week and managed to forget my ear plugs again in the cabin, which I am 100% sure of as they were only used in the cabin and I remember exactly where I put them. When I contact Color Line, they say they were not found in the cabin. Obviously, the dishonest cleaning staff took them, as no one else could have been in the room after I left the room, and before they arrived.",NO
"Wie scheinbar schon sehr viele die Erfahrungen gemacht haben , das Zimmer befand sich in einem dreckigen Zustand , im kompletten Badezimmer alles voll Schimmel , ebenfalls viele haare ,von diversen Leuten.
Weiter nach Sauberkeit zu schauen , habe ich mich schon garnicht mehr getraut.
Bei so viel Geld verlangt man schon ein gewisses Maß an Sauberkeit !
Die Internet (WLAN) Preise sind auch absolute Wucher Preise!

Ich würde sagen, für eine Überfahr vielleicht in Ordnung , aber als ""Mini-Kreuzschifffahrt absolut nicht zu empfehlen ! Dann lieber etwas länger sparen und etwas vernünftiges buchen !",Datoen for opplevelsen: 10. juli 2023,Dreckiges Zimmer,Vurdert til 2 av 5 stjerner,"As many people seem to have experienced, the room was dirty, the entire bathroom was full of mold, and there were also lots of hairs from various people. I didn&#39;t even dare to look any further to see if it was clean. For that much money, you expect a certain level of cleanliness! The internet (Wi-Fi) prices are also absolutely extortionate! I would say that it might be OK for a trip, but I would definitely not recommend it as a &quot;mini cruise&quot;! Better to save up a little longer and book something decent!",DE
"Har hatt flere turer med Color Line før, og har vært meget fornøyd, men nå virker det som ting har endret seg. Hadde en tur nå i juni 2022, og ble utrolig missfornøyd. Sur betjening, må booke alt en skal være med på og vente i lange køer for å få mat. Den friheten disse turene ga passasjerene før er der ikke lenger, alt bør forhåndsbestilles. Nei, blir nok en stund til neste tur.",Datoen for opplevelsen: 06. juni 2022,Color Line har tapt seg mye…,Vurdert til 2 av 5 stjerner,"Have had several trips with Color Line before, and have been very satisfied, but now it seems that things have changed. Had a trip now in June 2022, and was incredibly dissatisfied. Surly service, have to book everything you want to participate in and wait in long queues to get food. The freedom these trips gave passengers before is no longer there, everything should be booked in advance. No, it will probably be a while until the next trip.",NO
Wir waren mit einem Reiseunternehmen unterwegs. Durch einen Autounfall (Polizeiauto) hatten wir einen Stau auf der Autobahn von 3 Stunden. Der Colorline Kapitän hat 15 Minuten mit dem Ablegen von Kiel nach Oslo auf uns gewartet. Das war einfach nur toll. Nochmals vielen Dank an den Kapitän. Allzeit gute Fahrt!,Datoen for opplevelsen: 07. august 2023,Fährüberfahrt Kiel Oslo,Vurdert til 5 av 5 stjerner,We were travelling with a travel company. Due to a car accident (police car) we were stuck in a traffic jam on the motorway for 3 hours. The Colorline captain waited for us for 15 minutes before setting off from Kiel to Oslo. That was just great. Thanks again to the captain. Have a safe journey!,DE
"Enkelte ansatte i Buffé restauranten er sure, når jeg kommenterte noe så fikk jeg en sarkastisk tilbakemelding 'ha en fin dag' med ryggen vendt mot meg. Jeg ble veldig overasket over denne emosjonelle reaksjonen fra ansatte i buffén. Så også at en av de ansatte tok på maten med fingrene sine. Var på Color Line Sandefjord-Strømstad.
Skuffende opplevelse, blir nok Fjordline Line heretter. Har nå sendt skriftlig klage til Color Line og hvis de ønsker å rette opp så skal jeg såklart redigere denne teksten til noe hyggeligere annen stjernerangering.",Datoen for opplevelsen: 19. august 2023,Sure ansatte og lav hygiene i restaurant,Vurdert til 1 av 5 stjerner,"Certain employees in the buffet restaurant are angry, when I commented on something I got a sarcastic response &#39;have a nice day&#39; with their back turned to me. I was very surprised by this emotional reaction from the buffet staff. Also saw that one of the employees touched the food with his fingers. Was on Color Line Sandefjord-Strømstad. Disappointing experience, will probably be Fjordline Line from now on. I have now sent a written complaint to Color Line and if they want to correct it, I will of course edit this text to something nicer, another star rating.",NO
"Ich hatte bei Colorline eine Fahrpassage von Hirtshals nach Kristiansand gebucht. Da ich noch eine Zusatzleistung ( Buffet ) buchen wollte, wählte ich die Telefon-Nr. der Buchungshotline, da die versuchte Internet-Buchung - aus welchen Gründen auch immer- nicht funktionierte. Nach über 1 Stunde Bandansagedienst ( Man solle sich gedulden, alle Mitarbeiter seien beschäftigt ) , entschied ich mich für den angebotenen Rückruf. Das war am Vormittag des 24.7.23. Auf den Rückruf warte ich bis jetzt( 25.7.23,21.00) immer noch.
Fazit: das Unternehmen hat offensichtlich keine Konkurrenz, sonst wäre diese desaströse Kundenbehandlung nicht denkbar.
Empfehlung : wenn Sie sich nicht ärgern wollen, meiden Sie diese Reederei!",Datoen for opplevelsen: 24. juli 2023,Kundenverarschung,Vurdert til 1 av 5 stjerner,"I had booked a trip from Hirtshals to Kristiansand with Colorline. As I wanted to book an additional service (buffet), I called the booking hotline, as the attempted internet booking - for whatever reason - did not work. After more than an hour of recorded messages (telling me to be patient, all employees were busy), I decided to accept the callback offer. That was on the morning of July 24, 2023. I am still waiting for the callback (July 25, 2023, 9:00 p.m.). Conclusion: the company obviously has no competition, otherwise this disastrous customer treatment would be unthinkable. Recommendation: if you do not want to be annoyed, avoid this shipping company!",DE
